81.0,0.820
20.5,1.669
34.5,0.661
11.5,0.466
24.0,0.247
7.0,0.459
11.0,0.363
30.5,1.655
11.5,0.579
108.5,0.830
14.5,0.350
144.0,0.568
21.5,0.602
20.0,0.988
22.0,0.206
43.0,0.000
11.0,0.000
5.0,0.000
4.5,0.000
10.0,0.113
119.0,0.930
9.5,0.000
21.5,0.193
5.5,0.000
5.5,0.000
5.5,0.756
5.0,0.000
6.0,0.000
5.5,0.000
4.0,0.000
108.0,0.263
15.5,0.377
5.0,0.000
4.5,0.607
9.5,0.369
5.5,0.000
11.5,0.216
15.0,0.000
109.0,1.313
10.0,0.224
48.0,0.099
7.5,0.150
38.0,0.093
10.5,0.062
5.0,0.019
23.0,0.087
5.5,0.019
6.0,0.002
81.0,0.000
357.5,0.683
15.0,0.596
154.5,0.849
32.0,0.990
170.0,1.027
10.5,1.926
10.0,0.000
8.5,0.000
12.5,0.385
9.0,0.000
15.5,0.145
7.0,0.000
7.5,0.089
6.5,0.000
5.0,0.000
6.5,0.377
74.0,0.491
8.0,0.387
5.0,1.333
21.5,1.640
18.5,0.494
5.0,0.369
15.0,0.028
5.0,0.572
133.0,0.987
9.5,0.301
2.5,0.373
64.5,0.635
10.5,0.196
22.0,0.036
21.5,0.000
33.0,0.156
17.5,0.252
233.0,2.269
6.5,0.805
12.0,0.454
26.0,1.102
5.0,1.047
34.5,1.595
5.5,0.476
23.0,0.724
6.5,1.760
166.5,2.849
8.0,1.616
44.0,2.164
15.0,1.552
46.0,1.266
44.0,0.611
55.5,2.028
32.5,1.783
16.5,0.797
28.5,1.951
8.5,0.000
71.0,1.308
125.5,1.571
19.0,1.635
6.5,0.256
16.0,1.704
6.0,0.722
6.5,1.571
7.5,1.329
2.0,2.349
126.0,1.990
36.5,1.592
50.5,1.597
94.0,1.451
10.0,1.284
27.5,1.520
96.5,1.628
86.5,0.235
78.5,1.043
5.5,0.035
46.5,0.275
51.5,0.313
22.5,0.324
15.5,0.184
42.5,0.748
48.5,0.765
20.0,0.329
10.0,0.000
50.5,0.163
249.5,0.795
114.5,0.988
5.0,0.000
5.0,0.000
4.5,0.000
5.0,0.000
32.5,0.044
185.5,0.998
5.0,0.000
5.0,0.000
14.5,0.000
30.5,0.125
344.5,0.828
26.5,0.142
81.5,0.055
10.0,0.038
5.0,0.027
3.5,1.050
2.0,0.786
459.5,1.746
39.5,0.066
21.0,0.757
71.0,0.484
44.5,0.000
35.0,0.504
88.0,0.742
19.5,0.428
24.5,1.509
79.5,1.137
135.5,1.076
51.0,0.211
10.5,0.000
3.5,0.599
42.0,0.525
40.0,0.275
31.0,0.205
32.0,0.876
44.0,1.280
5.0,0.000
42.0,0.160
5.0,0.000
10.0,0.333
73.5,0.446
238.5,0.617
5.5,0.756
33.5,0.239
10.0,0.630
62.5,0.941
14.0,0.000
108.5,0.014
121.5,0.263
29.0,0.105
9.5,0.000
10.5,0.000
53.5,0.019
42.5,0.042
68.0,1.055
8.0,0.347
146.5,0.536
184.0,1.131
19.0,0.990
2.0,0.977
119.5,0.243
50.0,0.036
128.5,1.276
82.0,0.935
24.5,0.667
5.5,1.799
5.0,1.539
10.0,0.626
5.0,0.458
19.5,1.923
5.0,1.640
5.0,2.127
10.0,1.945
15.5,0.865
11.5,0.828
9.0,0.567
15.0,1.055
5.0,1.082
15.0,1.620
4.0,1.364
233.0,0.239
5.0,0.000
5.0,0.000
4.5,0.000
5.0,0.000
5.0,0.000
104.5,0.066
5.5,0.742
4.0,0.000
5.0,0.744
5.0,0.000
5.5,0.000
12.0,0.000
18.0,0.417
7.0,0.000
8.0,0.000
5.0,0.000
5.0,0.000
4.5,0.000
5.0,0.000
36.5,0.000
7.5,0.000
6.0,0.950
8.0,0.898
6.5,0.993
6.5,1.000
7.0,1.074
5.0,0.589
6.5,0.746
6.0,0.675
6.5,0.792
5.5,0.000
5.5,0.000
3.0,0.000
13.5,0.345
22.5,0.170
7.0,0.931
7.5,0.000
5.0,0.000
8.5,0.000
6.5,0.000
8.5,0.000
5.0,0.613
102.0,0.266
16.0,0.968
31.0,0.629
38.5,0.926
4.5,1.932
126.5,2.009
108.5,1.362
140.5,2.196
12.0,0.000
21.5,0.887
43.0,0.958
59.5,0.929
10.0,0.466
16.5,0.744
21.0,0.676
15.0,0.306
5.5,0.565
10.0,0.000
10.5,0.647
5.5,0.914
120.5,1.363
57.5,0.072
10.5,0.000
38.5,0.517
6.5,0.000
9.5,0.016
110.5,0.057
12.5,0.006
7.5,0.000
91.0,0.023
61.5,0.851
39.0,0.234
3.0,0.979
155.0,1.124
5.0,1.241
9.0,1.924
16.0,1.636
266.0,1.226
5.0,1.410
75.0,1.505
5.0,1.198
5.0,1.459
5.0,0.001
6.5,0.003
5.0,0.000
8.5,0.002
6.0,0.000
5.0,0.000
5.5,0.000
143.0,0.007
5.0,0.001
4.5,0.002
5.0,0.002
5.0,0.048
5.0,0.000
4.5,0.000
2.0,0.000
124.5,0.989
5.5,0.000
5.0,0.000
5.0,0.000
4.5,0.000
222.5,0.002
50.0,0.804
15.0,0.895
10.5,0.935
4.0,0.847
3.0,0.727
227.5,0.802
4.5,0.000
5.0,0.000
5.0,0.000
5.0,0.310
10.5,0.000
5.5,0.000
5.5,1.274
6.0,0.468
5.0,0.250
6.5,0.727
15.5,0.751
24.5,0.551
112.5,1.285
6.5,0.737
10.0,1.058
5.0,1.288
120.0,1.280
4.0,0.600
23.0,0.462
31.5,2.378
23.5,1.585
6.5,0.710
6.0,2.050
84.0,2.527
6.5,1.327
271.5,1.525
3.5,0.204
320.0,1.846
43.0,2.127
3.0,2.128
55.0,0.512
152.0,0.037
5.0,0.558
3.5,0.776
2.0,0.000
219.0,1.454
15.0,0.105
40.5,0.225
16.0,0.761
27.0,0.086
5.0,0.603
10.0,0.599
5.0,0.651
10.0,1.171
5.0,0.573
5.5,0.453
11.5,0.756
10.0,0.000
217.5,0.987
40.0,0.711
10.5,0.624
52.5,0.633
3.5,1.226
2.0,1.258
223.5,0.555
5.0,0.553
35.0,0.330
5.0,0.026
5.0,0.709
80.0,0.104
36.0,1.768
57.0,0.330
23.0,1.420
5.0,0.402
231.0,0.190
12.5,0.528
7.5,0.447
5.0,2.013
11.0,1.392
46.5,1.531
12.0,1.963
11.5,2.011
24.0,0.103
66.5,1.958
24.0,1.150
41.0,1.725
10.0,2.194
116.0,1.672
32.5,0.003
41.0,1.837
1.5,0.008
38.5,0.001
7.0,0.017
120.5,1.007
5.0,0.282
5.0,0.436
5.0,0.134
5.0,0.711
5.0,0.166
5.0,0.101
5.0,0.643
5.0,0.560
5.5,0.747
5.0,0.381
7.0,0.218
5.5,0.254
6.0,0.709
1.5,0.521
14.0,0.557
20.5,0.092
5.0,0.320
5.5,0.664
6.0,0.757
6.5,0.172
6.0,0.911
6.0,0.736
5.0,0.420
5.0,0.328
6.5,0.281
12.0,0.066
9.0,0.059
14.0,0.255
6.5,0.143
5.0,0.000
5.0,1.076
5.0,1.184
5.0,0.850
5.0,0.868
5.5,0.214
5.0,0.000
5.5,0.997
5.5,0.533
4.0,0.249
17.0,0.813
6.5,0.000
43.0,0.001
7.5,0.224
9.0,0.069
6.5,1.629
123.5,1.298
35.5,0.115
5.0,0.003
9.5,0.163
7.5,0.151
5.5,0.000
4.5,0.917
83.5,0.161
16.0,0.418
51.5,0.348
10.5,1.129
11.0,0.236
17.5,0.431
222.5,0.032
249.0,1.398
20.0,0.998
21.0,0.923
5.5,0.390
77.0,1.010
7.0,0.000
11.0,0.116
5.0,0.000
91.0,0.059
4.5,0.000
6.0,0.010
9.5,0.004
10.0,0.091
10.5,0.000
8.5,0.000
7.0,0.000
7.0,0.000
306.5,0.002
6.5,0.521
8.0,0.259
6.5,1.140
12.5,0.990
58.0,0.607
20.5,0.172
4.5,0.000
2.5,0.000
122.0,1.320
6.0,0.000
6.0,0.000
6.0,0.000
4.5,0.000
5.0,0.000
5.5,0.000
4.5,0.165
7.5,0.154
9.5,0.493
70.5,0.304
4.5,0.005
46.5,0.181
14.5,0.167
15.0,0.294
6.0,0.282
5.0,0.043
5.0,0.048
61.5,1.192
36.5,1.058
60.0,0.532
9.0,0.000
57.0,0.581
10.5,1.487
114.0,0.962
40.5,0.614
22.5,1.192
5.5,0.940
10.5,1.391
40.0,0.513
61.0,0.974
206.5,0.028
4.5,0.002
74.5,0.141
6.5,0.825
7.5,0.995
8.0,0.059
8.0,0.895
7.0,0.098
19.0,0.435
12.0,0.450
32.0,0.388
6.5,0.493
13.5,0.027
10.5,0.485
27.5,0.997
32.5,0.371
9.5,0.024
5.5,0.111
10.0,0.324
4.5,0.508
2.5,0.568
15.0,1.072
58.5,0.512
10.0,0.151
22.5,0.657
42.0,0.377
18.5,0.140
4.0,0.424
127.0,1.236
8.0,0.000
26.5,0.000
15.0,0.000
2.5,0.000
320.0,0.041
159.0,1.115
17.0,0.477
3.5,0.711
9.0,0.313
8.5,0.675
7.0,0.507
7.0,0.585
7.0,0.949
7.5,0.470
7.0,0.663
6.5,0.389
7.0,0.109
8.0,0.000
8.0,0.000
7.5,0.000
170.5,0.000
28.5,0.023
426.5,1.429
6.0,0.322
9.5,0.434
7.0,0.484
138.0,0.182
330.5,0.765
5.0,0.000
8.5,0.571
2.0,0.592
49.5,0.000
5.5,0.315
4.5,0.305
6.0,0.772
7.0,0.304
16.0,0.023
10.0,0.613
23.5,0.159
9.5,0.000
15.5,0.142
157.0,0.826
132.0,0.016
14.0,0.031
131.5,1.420
15.0,1.581
29.0,1.045
20.5,1.376
35.0,1.601
3.0,1.195
108.0,1.688
60.5,0.042
8.0,0.000
36.5,0.495
14.5,0.000
149.0,0.013
7.0,0.000
6.0,0.012
16.5,0.127
9.0,0.000
14.0,0.374
7.5,0.195
16.0,0.165
8.0,0.000
8.0,0.008
7.0,0.000
13.0,0.056
44.5,0.002
8.5,0.015
6.5,0.600
57.0,0.395
21.0,0.392
53.0,0.248
9.5,0.012
5.0,0.190
9.0,0.115
7.5,0.000
9.0,0.000
9.5,0.000
5.5,0.000
40.5,0.034
11.5,0.000
29.0,0.000
10.5,0.000
7.0,0.000
9.0,0.000
8.0,0.000
19.0,2.087
28.0,1.055
25.5,0.927
49.0,1.944
24.0,1.467
6.5,1.156
42.5,0.253
5.0,0.000
42.0,2.325
133.0,1.503
6.0,1.526
46.5,2.174
4.0,1.566
11.5,1.917
35.5,1.928
32.0,1.460
5.5,0.919
45.5,1.283
8.0,1.891
8.5,1.707
3.0,0.225
132.0,0.084
9.5,0.000
6.0,1.664
23.5,0.445
321.0,2.020
10.5,0.762
9.0,0.810
6.0,1.064
16.5,1.028
11.0,0.844
11.0,0.000
45.0,0.045
15.0,0.794
53.0,0.189
57.0,0.345
62.0,0.096
162.0,1.222
5.0,0.068
10.0,0.381
10.0,0.066
11.0,0.331
5.0,0.556
2.0,1.554
13.5,0.743
32.0,0.048
10.0,0.392
39.0,0.411
155.0,2.375
5.5,2.018
54.0,2.108
157.5,0.828
5.0,0.686
28.5,1.265
8.0,0.265
12.0,0.000
22.0,0.188
357.0,0.076
15.5,0.000
9.0,0.000
16.0,0.176
10.5,0.441
5.0,0.413
5.0,0.000
5.0,0.454
5.0,0.248
5.0,0.000
3.5,0.000
2.0,0.000
43.5,0.000
5.5,0.000
5.0,0.001
4.5,0.000
5.0,0.000
10.0,0.000
84.0,0.079
5.5,0.000
5.0,0.001
5.0,0.142
2.5,0.380
1.5,0.000
121.5,1.041
5.0,0.000
5.0,0.531
5.0,0.000
5.0,0.000
217.0,0.095
11.5,0.008
19.5,1.000
12.0,0.000
16.0,1.353
9.5,0.329
9.0,1.000
8.5,0.431
8.0,0.303
7.5,0.000
5.0,0.000
5.0,0.000
5.5,0.000
5.5,0.000
140.0,0.145
113.5,0.978
55.5,0.527
6.0,1.564
136.0,1.046
33.0,0.652
21.5,0.870
23.5,0.644
63.0,0.944
40.5,1.080
5.0,0.226
15.5,1.846
163.0,1.384
10.5,2.145
161.5,2.396
10.0,1.490
31.5,0.796
7.0,0.268
14.0,0.839
44.5,0.813
6.0,1.392
58.5,2.063
25.0,0.463
40.5,1.573
45.5,1.504
8.5,1.079
45.5,1.568
12.5,0.544
69.5,1.619
52.5,1.179
53.0,0.667
63.5,0.226
156.0,0.443
58.0,1.161
6.5,1.231
5.0,0.741
83.0,1.821
30.0,0.966
4.0,1.297
2.0,1.060
43.5,1.536
8.5,0.803
20.5,0.814
5.0,0.942
12.0,1.299
12.5,0.875
62.5,1.522
39.5,1.291
48.5,0.141
165.5,1.510
29.5,0.383
7.5,0.000
6.5,0.965
10.5,0.000
8.5,0.000
9.0,0.000
5.5,0.000
8.5,0.000
390.0,0.032
9.0,0.000
5.5,0.000
12.5,0.967
13.5,0.000
8.5,0.000
7.0,0.000
7.5,0.000
6.5,0.779
8.0,0.205
7.0,0.000
7.5,0.000
4.5,0.000
5.5,1.121
5.5,0.439
10.5,0.632
5.0,0.714
50.0,1.061
13.5,0.961
6.5,0.000
5.5,1.436
7.0,0.340
3.5,0.003
129.0,0.987
5.5,0.000
4.0,0.000
5.5,0.000
5.0,0.000
89.5,0.024
5.0,0.001
4.0,0.000
5.0,0.869
5.0,0.515
5.5,0.726
5.0,0.566
5.0,0.000
4.5,0.000
6.5,0.445
11.0,1.764
8.0,0.000
5.0,0.000
5.0,0.000
5.0,0.000
5.0,1.065
5.0,0.525
5.0,0.289
5.0,0.701
8.0,0.338
7.0,0.000
5.0,0.780
11.5,0.175
15.0,0.000
8.0,0.000
7.0,0.000
6.0,0.000
6.5,0.000
21.0,0.000
13.0,0.000
20.0,0.000
5.0,0.000
6.0,0.954
6.0,0.928
6.5,0.746
6.0,0.000
5.0,0.423
5.0,0.000
5.5,0.000
5.5,0.000
7.0,0.000
6.5,0.002
7.5,0.000
5.0,0.550
5.0,0.888
81.0,0.784
9.5,0.537
95.0,0.254
10.5,0.000
54.0,0.934
5.5,0.000
36.0,0.018
60.0,0.770
64.0,1.075
32.5,0.999
10.0,0.835
25.0,0.962
5.0,0.747
15.0,0.950
20.5,0.096
5.5,0.043
7.0,0.179
17.0,0.174
94.5,0.154
10.0,0.309
7.5,0.279
36.5,0.323
27.0,0.668
7.5,1.192
129.5,1.258
40.0,0.648
11.0,0.501
8.0,0.528
4.0,1.016
11.5,0.188
7.0,1.256
156.5,1.452
14.0,0.000
15.0,0.209
5.0,0.000
47.0,1.351
5.0,1.902
10.0,1.982
5.0,0.657
141.5,1.304
19.5,2.297
30.5,2.208
21.0,2.323
54.0,3.425
9.5,2.808
10.0,2.567
5.0,2.336
22.5,3.326
24.5,1.870
19.5,2.616
59.5,1.246
39.5,0.508
16.5,0.700
6.0,0.000
8.0,1.247
92.5,0.426
17.0,0.697
22.0,1.306
21.0,0.241
27.0,1.040
97.0,2.738
9.5,2.542
76.0,2.862
25.0,0.696
9.0,1.322
21.5,0.958
6.0,1.090
71.5,0.120
125.5,1.177
61.5,0.961
8.5,0.515
34.0,0.084
42.0,0.290
15.0,0.865
3.5,0.678
12.5,0.570
26.5,0.000
16.5,0.789
20.5,1.226
23.0,1.684
47.5,0.135
6.5,0.000
6.0,0.325
59.0,0.316
85.0,1.189
9.5,0.698
14.5,1.151
23.5,0.000
9.5,0.181
43.0,0.264
109.0,0.622
7.0,0.000
5.0,1.127
20.0,0.136
6.5,0.124
6.0,0.001
6.0,0.656
36.0,0.436
14.5,0.020
119.0,0.226
21.5,0.513
232.0,1.046
72.5,0.099
6.0,0.310
6.0,0.115
7.0,0.079
5.5,0.028
7.0,0.227
