1.000,17.000
2.000,22.500
3.000,12.000
2.500,108.500
2.000,6.000
2.000,6.000
1.400,44.500
1.750,140.500
1.500,25.000
3.000,5.000
4.000,10.000
3.000,5.000
2.333,38.500
3.000,5.000
2.000,5.500
1.625,34.000
2.100,324.000
1.000,12.000
2.000,26.500
2.500,13.500
1.500,7.000
2.500,7.000
3.333,18.000
2.500,9.000
2.000,10.500
1.500,108.000
2.333,18.500
2.000,9.500
3.000,9.000
4.000,6.500
4.000,6.500
2.750,18.500
2.000,7.000
1.667,169.500
2.500,32.000
2.000,8.500
2.000,54.500
2.000,9.000
3.000,15.000
3.000,58.500
2.000,6.500
6.000,26.500
7.231,91.500
10.000,5.000
9.421,217.000
10.000,25.000
10.000,51.500
10.000,24.500
10.000,50.000
3.333,10.500
4.500,5.000
6.000,5.000
6.500,30.500
3.875,36.000
6.500,5.000
6.333,9.000
6.500,5.000
6.000,3.000
6.500,1.500
4.125,355.000
3.500,26.000
5.000,11.500
5.500,6.000
3.000,24.000
2.667,11.000
2.000,114.000
3.500,162.500
1.000,49.500
1.000,124.500
1.500,29.000
2.000,14.000
2.000,8.000
2.000,11.500
2.000,7.500
2.000,9.000
2.000,5.000
2.000,16.500
1.500,7.500
1.000,8.500
1.000,4.500
1.000,11.500
1.000,9.500
1.000,18.500
1.000,9.000
1.000,7.000
1.000,21.500
1.000,10.000
1.000,3.500
1.000,80.500
1.000,11.000
1.000,18.500
1.571,65.500
2.500,11.000
1.200,25.500
1.500,6.500
2.250,131.000
1.750,67.000
1.667,146.500
1.429,32.500
3.571,44.500
2.000,12.500
1.000,6.000
1.120,211.500
1.500,17.000
1.727,179.000
3.333,30.000
3.500,5.000
4.000,10.000
1.500,698.500
1.000,59.500
1.500,2.000
1.200,60.500
2.250,15.000
2.500,4.000
1.600,20.000
5.000,139.000
7.316,270.000
6.500,37.500
1.000,23.000
1.167,41.500
1.333,8.500
1.500,231.000
1.040,133.500
1.750,49.000
3.000,27.000
3.500,156.500
2.000,11.000
3.333,10.000
6.167,25.500
5.500,5.000
3.000,12.000
1.500,40.000
10.000,5.000
9.000,15.500
6.667,27.500
7.600,54.000
10.000,5.500
9.800,19.500
6.600,20.000
5.000,11.500
3.375,43.000
4.000,4.500
6.500,5.000
8.000,123.000
9.000,10.000
4.000,6.500
3.667,6.000
1.667,62.500
2.286,35.500
1.500,8.000
1.000,69.000
2.000,139.500
4.000,5.000
3.333,6.500
2.000,81.500
3.333,24.000
2.000,53.500
3.000,14.500
2.800,65.500
4.500,16.000
4.000,4.000
1.667,15.000
2.333,19.000
2.400,20.000
1.000,5.000
1.000,5.000
1.000,26.500
2.500,121.500
3.333,10.000
2.000,5.000
2.000,5.000
2.000,5.000
2.000,5.000
1.500,5.000
2.333,10.000
4.000,5.000
3.500,7.000
2.000,12.000
1.000,121.000
1.000,20.500
1.333,12.000
2.000,10.500
1.750,14.500
2.778,60.000
3.000,123.000
4.143,54.500
2.333,57.500
3.000,9.500
5.000,26.000
5.000,8.500
2.875,61.500
1.300,70.000
2.333,103.000
4.000,5.500
2.500,3.000
1.500,42.500
2.000,5.000
2.000,5.000
2.000,6.500
2.000,110.000
3.200,24.000
4.200,18.500
1.714,175.500
3.500,5.000
4.000,45.500
1.167,42.500
2.500,294.500
3.800,29.500
4.250,20.000
5.000,15.500
8.875,70.000
10.000,9.000
10.000,10.500
10.000,2.000
7.500,39.000
6.500,15.500
5.667,20.000
5.667,21.000
8.500,5.000
10.000,6.000
8.500,6.000
6.000,4.000
3.500,2.000
3.000,46.000
3.000,6.000
2.000,6.500
1.500,7.000
1.214,70.000
2.143,30.000
1.250,11.500
1.000,125.000
1.000,4.500
1.000,5.000
1.000,5.000
1.000,10.000
1.020,298.500
1.333,193.000
7.000,12.000
6.077,102.500
9.200,31.500
7.833,34.000
5.500,10.500
6.667,10.500
9.333,9.500
10.000,2.000
1.500,5.000
4.000,15.500
4.500,6.500
1.625,56.000
2.889,40.000
1.059,88.500
1.600,153.000
3.000,11.500
4.600,163.000
7.500,5.000
7.500,6.000
8.000,17.500
5.000,14.500
9.000,11.500
8.750,29.000
9.500,17.000
7.500,44.500
9.000,25.500
10.000,67.000
10.000,40.500
8.333,108.500
9.923,84.500
9.857,76.500
9.571,84.500
10.000,13.500
1.000,121.000
1.000,5.500
1.000,5.000
1.000,5.000
1.000,9.500
1.000,211.000
1.500,11.500
2.000,11.000
1.500,9.500
1.000,5.000
1.000,5.000
1.000,5.000
1.000,5.000
1.500,12.500
2.667,25.500
4.500,26.500
2.333,21.500
5.500,220.000
10.000,5.000
10.000,5.000
10.000,5.500
10.000,10.000
10.000,4.500
10.000,10.000
10.000,10.000
10.000,5.000
10.000,4.500
1.500,6.000
2.000,7.000
1.889,62.000
1.500,64.000
1.143,39.500
1.684,311.000
1.500,8.500
3.000,47.000
4.333,18.500
5.000,7.000
4.333,15.500
5.500,8.000
7.500,12.500
5.500,5.500
1.500,4.500
1.000,5.000
1.000,5.000
1.000,5.000
1.000,5.000
1.000,25.000
1.500,5.000
1.500,5.000
1.000,3.500
1.000,2.000
1.000,14.000
1.000,23.000
1.000,137.500
1.500,12.000
1.500,9.500
4.500,10.000
7.000,14.500
9.500,5.000
6.500,3.500
7.500,5.000
10.000,10.500
9.778,43.000
10.000,4.500
10.000,1.500
10.000,50.500
10.000,10.000
10.000,5.000
9.929,83.000
10.000,15.500
9.333,7.500
9.000,122.000
9.292,151.500
5.500,4.500
4.500,5.000
6.727,90.000
9.500,5.000
9.000,65.000
10.000,15.000
10.000,5.000
10.000,20.000
10.000,4.500
3.500,140.500
6.000,4.500
9.500,46.000
4.333,43.500
5.500,6.000
9.000,37.500
8.000,19.000
3.000,28.500
2.444,88.500
4.000,8.500
5.000,2.000
3.500,111.500
1.190,137.500
2.000,15.500
3.000,5.000
2.500,114.500
1.000,41.000
2.250,15.000
3.750,162.000
3.500,14.500
7.500,10.000
8.500,4.000
6.500,90.000
6.000,17.500
8.000,23.500
9.500,10.000
6.500,14.000
4.000,11.000
9.000,7.000
9.667,33.500
6.333,29.000
7.875,35.500
5.400,26.000
8.500,5.000
9.667,43.500
6.800,28.000
2.846,131.000
9.500,35.000
10.000,19.000
4.682,209.500
9.000,60.500
4.000,41.000
4.500,6.000
3.000,29.000
6.250,95.000
1.000,57.500
3.000,121.000
5.333,37.000
5.000,18.000
7.500,5.500
10.000,7.000
10.000,3.500
6.333,83.000
6.333,7.000
4.500,113.500
10.000,22.500
1.500,13.000
1.500,29.000
1.000,7.500
1.000,9.500
1.000,7.000
1.000,6.000
1.500,8.000
2.000,16.500
3.000,49.000
5.000,6.000
5.000,7.000
3.000,7.000
1.000,6.500
1.000,4.000
1.000,4.500
1.000,5.000
1.000,55.500
1.500,4.500
2.000,5.500
2.000,5.000
1.500,5.000
1.000,5.000
1.000,5.000
1.000,3.500
1.000,2.000
1.000,121.000
1.000,4.500
1.000,5.000
1.000,5.000
1.000,5.000
1.000,116.000
1.500,5.000
3.500,5.000
5.000,5.000
5.500,5.000
5.000,10.000
2.500,8.000
1.000,9.000
1.000,3.000
1.000,1.500
2.500,300.000
4.000,13.000
4.000,7.000
3.000,5.500
2.500,5.000
2.000,4.500
1.000,3.500
1.000,2.000
1.500,65.500
2.000,9.000
2.000,4.500
1.500,4.000
5.571,30.500
6.333,29.500
6.333,6.500
4.636,88.000
5.000,13.000
3.500,9.000
2.500,8.000
1.500,4.500
1.769,285.000
4.333,11.000
4.667,9.000
7.000,30.000
6.667,14.500
1.500,4.500
1.000,27.000
1.625,163.000
1.000,45.000
5.667,20.000
3.833,62.500
6.333,81.000
10.000,20.500
8.800,34.500
3.500,11.500
4.333,24.000
4.500,7.000
6.500,11.000
10.000,30.500
10.000,11.500
2.667,108.500
2.000,14.500
3.150,144.000
3.667,21.500
2.000,20.000
3.667,22.000
5.000,8.500
3.000,43.000
1.000,11.000
1.000,5.000
1.000,4.500
1.000,10.000
1.000,119.000
1.000,9.500
1.000,21.500
1.000,5.500
1.000,5.500
1.000,5.500
1.000,5.000
1.000,6.000
1.000,5.500
1.000,4.000
1.000,108.000
1.667,15.500
2.000,5.000
2.500,4.500
2.333,9.500
1.000,5.500
1.000,11.500
1.000,15.000
2.500,109.000
4.000,10.000
4.286,48.000
4.667,7.500
4.500,38.000
4.000,10.500
4.500,5.000
3.800,23.000
3.500,5.500
2.500,6.000
1.222,81.000
6.000,357.500
7.500,15.000
2.000,154.500
3.333,32.000
3.308,170.000
9.000,10.500
1.000,10.000
1.000,8.500
1.500,12.500
1.500,9.000
1.000,15.500
1.000,7.000
1.000,7.500
1.000,6.500
1.000,5.000
4.000,6.500
3.273,74.000
7.000,8.000
10.000,5.000
10.000,21.500
7.500,9.000
5.250,18.500
5.000,5.000
3.250,15.000
4.000,5.000
3.059,133.000
4.500,9.500
1.500,2.500
1.667,64.500
1.000,10.500
1.500,22.000
1.500,21.500
1.000,33.000
1.333,17.500
5.333,233.000
2.500,6.500
2.000,12.000
3.800,26.000
10.000,5.000
10.000,34.500
10.000,5.500
9.750,23.000
8.500,6.500
8.909,166.500
10.000,8.000
10.000,44.000
10.000,15.000
10.000,46.000
9.833,44.000
10.000,55.500
10.000,32.500
3.750,16.500
4.800,28.500
2.000,8.500
1.400,71.000
6.000,125.500
10.000,19.000
10.000,6.500
10.000,16.000
10.000,6.000
10.000,6.500
10.000,7.500
10.000,2.000
6.000,126.000
2.857,36.500
2.667,86.500
1.833,78.500
10.000,50.500
10.000,94.000
10.000,10.000
10.000,27.500
5.500,96.500
3.500,30.500
3.429,344.500
4.200,26.500
3.143,81.500
4.000,10.000
4.000,5.000
1.000,114.500
1.000,5.000
1.000,5.000
1.000,4.500
1.000,5.000
1.000,32.500
1.000,185.500
1.000,5.000
1.000,5.000
1.000,14.500
2.500,5.500
1.250,46.500
1.800,51.500
1.800,22.500
3.000,15.500
4.250,42.500
2.500,48.500
2.333,20.000
1.000,10.000
1.000,50.500
1.333,249.500
1.000,44.500
1.000,35.000
1.000,10.000
1.300,88.000
2.667,19.500
2.750,24.500
1.500,79.500
10.000,3.500
10.000,2.000
5.500,459.500
1.429,39.500
5.000,21.000
2.250,71.000
1.500,135.500
1.750,51.000
1.667,10.500
3.000,3.500
2.500,42.000
1.375,40.000
1.167,31.000
3.000,32.000
3.667,44.000
2.000,5.000
1.667,42.000
2.500,5.000
4.667,10.000
3.667,73.500
2.000,238.500
3.000,5.500
2.250,33.500
2.500,10.000
1.429,62.500
1.000,14.000
1.000,108.500
1.250,121.500
1.000,29.000
1.000,9.500
1.000,10.500
1.000,53.500
1.571,42.500
1.800,68.000
2.000,8.000
10.000,146.500
2.591,184.000
3.000,19.000
4.500,2.000
2.800,119.500
1.182,50.000
1.500,128.500
2.600,82.000
7.667,24.500
10.000,5.500
10.000,5.000
10.000,10.000
10.000,5.000
10.000,19.500
10.000,5.000
10.000,5.000
10.000,10.000
5.000,15.500
2.000,11.500
4.000,9.000
8.500,15.000
10.000,5.000
9.500,15.000
8.000,4.000
7.857,102.000
10.000,16.000
10.000,31.000
8.714,38.500
10.000,4.500
8.000,126.500
9.133,108.500
10.000,140.500
9.667,12.000
2.500,5.000
1.000,5.000
1.000,4.500
1.000,5.000
1.000,5.000
1.000,104.500
1.500,5.500
2.000,4.000
1.500,5.000
1.000,5.000
1.000,5.500
1.000,12.000
1.000,9.000
1.000,18.000
1.000,7.000
1.000,8.000
1.000,5.000
1.000,5.000
1.000,4.500
1.000,5.000
1.000,36.500
1.500,7.500
2.000,6.000
2.000,8.000
2.500,6.500
3.000,6.500
3.000,7.000
3.500,5.000
4.000,6.500
3.500,6.000
2.500,6.500
2.000,5.500
1.500,5.500
1.000,3.000
1.000,13.500
1.000,22.500
1.000,7.000
1.000,7.500
1.000,5.000
1.000,8.500
1.000,6.500
1.000,8.500
1.000,5.000
1.219,233.000
9.500,21.500
8.000,43.000
5.333,59.500
4.500,7.500
2.667,10.000
3.333,16.500
2.000,10.000
1.667,21.000
1.750,15.000
1.000,5.500
1.333,10.000
4.000,10.500
5.000,5.500
3.000,120.500
1.000,57.500
1.333,10.500
1.500,38.500
2.000,6.500
1.000,9.500
1.000,110.500
1.000,12.500
1.000,7.500
1.000,91.000
2.222,61.500
1.250,39.000
4.500,3.000
5.783,155.000
10.000,5.000
10.000,9.000
7.400,16.000
7.464,266.000
9.500,5.000
9.111,75.000
8.500,5.000
7.500,5.000
1.500,5.000
2.000,6.500
2.000,5.000
1.500,8.500
1.000,6.000
1.000,5.000
1.000,5.500
1.000,143.000
2.000,5.000
3.000,4.500
4.000,5.000
3.500,5.000
1.500,5.000
1.000,4.500
1.000,2.000
1.000,124.500
1.000,5.500
1.000,5.000
1.000,5.000
1.000,4.500
1.000,222.500
1.000,50.000
2.000,15.000
3.000,10.500
3.500,4.000
4.000,3.000
2.500,227.500
1.000,4.500
1.000,5.000
1.000,5.000
1.000,5.000
1.000,10.500
3.000,5.500
5.000,5.500
4.500,6.000
3.000,5.000
6.667,6.500
5.333,15.500
4.000,24.500
3.842,112.500
5.000,6.500
7.000,10.000
9.500,5.000
4.800,120.000
8.000,4.000
8.250,23.000
6.000,31.500
10.000,23.500
10.000,6.500
9.667,6.000
5.250,84.000
4.000,6.500
1.818,271.500
2.500,3.500
3.000,320.000
3.571,43.000
4.000,3.000
4.300,55.000
1.043,152.000
2.000,5.000
2.500,3.500
3.000,2.000
3.000,219.000
2.750,15.000
2.556,40.500
5.000,16.000
2.667,27.000
6.500,5.000
10.000,10.000
10.000,5.000
10.000,10.000
8.000,5.000
4.000,5.500
2.500,11.500
2.500,9.500
1.500,10.000
1.267,217.500
4.429,40.000
3.500,10.500
2.286,52.500
8.000,3.500
7.500,2.000
5.500,223.500
3.000,5.000
1.500,35.000
2.500,5.000
3.000,5.000
1.500,80.000
2.800,36.000
1.000,57.000
1.750,23.000
1.000,5.000
1.125,231.000
2.000,12.500
3.500,7.500
5.000,5.000
4.000,11.000
5.800,46.500
7.667,12.000
8.500,11.500
10.000,4.500
6.500,24.000
2.750,66.500
5.000,24.000
6.667,41.000
4.750,10.000
3.500,116.000
2.500,32.500
6.833,41.000
5.500,1.500
4.500,38.500
3.000,7.000
1.000,120.500
1.500,5.000
3.000,5.000
4.000,5.000
4.000,5.000
4.000,5.000
4.500,5.000
5.000,5.000
4.500,5.000
4.000,5.500
4.500,5.000
5.000,7.000
4.500,5.500
4.500,6.000
5.000,1.500
4.500,14.000
3.000,20.500
3.500,5.000
5.000,5.500
5.000,6.000
5.500,6.500
8.000,6.000
10.000,6.000
8.000,5.000
5.000,5.000
4.500,6.500
6.000,12.000
5.000,9.000
2.000,14.000
1.000,6.500
4.500,5.000
8.500,5.000
9.500,5.000
8.500,5.000
6.500,5.000
6.500,5.500
6.000,5.000
4.500,5.500
4.000,5.500
4.500,4.000
3.500,17.000
2.000,6.500
1.222,43.000
2.500,7.500
5.667,9.000
8.000,6.500
4.500,123.500
1.125,35.500
2.000,5.000
2.667,9.500
3.500,7.500
4.500,5.500
7.000,4.500
2.909,83.500
5.000,16.000
7.250,51.500
9.000,10.500
3.333,11.000
1.667,17.500
1.000,222.500
3.000,249.000
4.000,20.000
3.000,21.000
3.500,5.500
3.714,77.000
1.000,7.000
1.000,11.000
1.000,5.000
1.000,91.000
1.000,4.500
1.000,6.000
1.000,9.500
1.000,10.000
1.000,10.500
1.000,8.500
1.000,7.000
1.000,7.000
1.000,306.500
6.500,6.500
8.500,8.000
9.000,6.500
7.000,12.500
4.500,58.000
3.000,20.500
1.000,4.500
1.000,2.500
1.000,122.000
1.000,6.000
1.000,6.000
1.000,6.000
1.000,4.500
1.000,5.000
1.500,5.500
2.000,4.500
3.500,7.500
3.667,9.500
3.625,70.500
2.000,4.500
2.000,46.500
3.750,14.500
4.750,15.000
5.500,6.000
3.500,5.000
2.000,5.000
5.308,61.500
5.000,36.500
3.000,60.000
4.000,9.000
4.750,57.000
6.250,10.500
5.000,114.000
5.875,40.500
10.000,22.500
10.000,5.500
10.000,10.500
9.500,40.000
8.700,61.000
4.000,8.000
2.333,206.500
3.000,4.500
2.333,74.500
3.500,6.500
4.000,7.500
4.500,8.000
5.000,8.000
4.500,7.000
3.667,19.000
3.500,12.000
3.600,32.000
2.500,6.500
1.667,13.500
2.000,10.500
2.333,27.500
2.800,32.500
2.500,9.500
2.000,5.500
3.333,10.000
4.000,4.500
4.000,2.500
3.500,15.000
3.625,58.500
4.500,10.000
4.667,22.500
7.250,42.000
5.333,18.500
3.500,4.000
2.000,127.000
1.000,8.000
1.000,26.500
1.000,15.000
3.500,2.500
1.741,320.000
2.100,159.000
6.000,17.000
8.000,3.500
10.000,9.000
10.000,8.500
10.000,7.000
10.000,7.000
10.000,7.000
10.000,7.500
10.000,7.000
7.500,6.500
4.500,7.000
2.500,8.000
1.000,8.000
1.000,7.500
1.000,170.500
2.800,28.500
3.750,426.500
8.000,6.000
10.000,9.500
4.333,7.000
3.500,138.000
2.500,330.500
1.500,5.000
2.000,8.500
2.000,2.000
1.200,49.500
2.500,5.500
6.000,4.500
9.000,6.000
5.500,7.000
1.250,16.000
2.000,10.000
1.667,23.500
4.000,9.500
6.000,15.500
3.500,157.000
1.000,132.000
2.000,14.000
7.250,131.500
10.000,15.000
10.000,29.000
10.000,20.500
10.000,35.000
10.000,3.000
5.500,108.000
1.000,60.500
1.000,8.000
1.000,36.500
1.000,14.500
1.000,149.000
1.000,7.000
1.000,6.000
1.000,16.500
1.000,9.000
1.500,14.000
2.500,7.500
3.667,16.000
3.000,8.000
1.500,8.000
1.000,7.000
1.000,13.000
1.000,44.500
1.000,8.500
7.500,6.500
7.500,57.000
4.667,21.000
3.167,53.000
3.500,9.500
1.500,5.000
2.000,9.000
1.500,7.500
1.000,9.000
1.000,9.500
1.000,5.500
1.000,40.500
1.000,11.500
1.000,29.000
1.000,10.500
1.000,7.000
1.000,9.000
1.000,8.000
3.333,19.000
2.250,28.000
4.333,25.500
2.500,49.000
3.333,24.000
2.500,6.500
1.143,42.500
3.000,5.000
5.000,42.000
5.667,133.000
8.000,6.000
7.000,46.500
6.000,4.000
5.500,11.500
4.333,35.500
3.200,32.000
4.000,5.500
3.800,45.500
4.500,8.000
5.500,8.500
2.000,3.000
1.750,132.000
2.000,9.500
3.000,6.000
2.200,23.500
3.500,321.000
8.000,10.500
10.000,9.000
10.000,6.000
10.000,16.500
4.000,11.000
2.000,11.000
1.222,45.000
4.750,15.000
2.333,53.000
4.250,57.000
1.250,62.000
2.091,162.000
2.000,5.000
3.667,10.000
4.000,10.000
5.000,11.000
7.500,5.000
9.000,2.000
6.500,13.500
3.000,32.000
8.000,10.000
8.667,39.000
10.000,155.000
10.000,5.500
10.000,54.000
2.091,157.500
6.500,5.000
8.667,28.500
1.000,8.000
1.000,12.000
1.000,22.000
1.000,357.000
1.500,15.500
2.000,9.000
2.000,16.000
1.500,10.500
1.500,5.000
2.000,5.000
1.500,5.000
1.000,5.000
1.000,5.000
1.000,3.500
1.000,2.000
1.000,43.500
1.500,5.500
1.500,5.000
1.000,4.500
1.000,5.000
1.000,10.000
1.000,84.000
1.500,5.500
2.000,5.000
2.500,5.000
2.000,2.500
1.000,1.500
1.000,121.500
1.000,5.000
1.000,5.000
1.000,5.000
1.000,5.000
1.000,217.000
1.000,11.500
2.000,8.000
2.000,19.500
2.500,12.000
3.500,16.000
2.500,9.500
2.000,9.000
2.000,8.500
2.000,8.000
1.500,7.500
1.000,5.000
1.000,5.000
1.000,5.500
1.000,5.500
1.000,140.000
2.000,113.500
5.417,55.500
9.000,6.000
5.286,136.000
7.000,33.000
9.750,21.500
9.500,23.500
9.900,63.000
5.500,9.500
3.143,40.500
2.500,5.000
5.000,15.500
4.455,163.000
10.000,10.500
9.000,161.500
8.667,10.000
4.714,31.500
4.500,7.000
6.000,14.000
7.250,44.500
10.000,6.000
9.900,58.500
3.000,25.000
8.000,40.500
7.333,45.500
9.500,8.500
9.000,45.500
6.500,12.500
5.333,69.500
9.889,52.500
6.444,53.000
9.000,63.500
5.750,156.000
10.000,58.000
10.000,6.500
10.000,5.000
9.467,83.000
10.000,30.000
10.000,4.000
10.000,2.000
6.000,43.500
4.000,8.500
5.000,20.500
8.000,5.000
9.000,12.000
5.500,12.500
2.500,62.500
3.250,39.500
1.333,48.500
3.111,165.500
4.833,29.500
1.500,7.500
2.000,6.500
1.500,10.500
1.000,8.500
1.000,9.000
1.000,5.500
1.000,8.500
1.000,390.000
1.500,9.000
2.000,5.500
2.000,12.500
1.500,9.000
1.000,13.500
1.000,8.500
1.000,7.000
1.500,7.500
2.000,6.500
1.500,8.000
1.000,7.000
1.000,7.500
1.000,4.500
1.500,5.500
1.000,5.500
3.000,10.500
5.000,5.000
3.000,50.000
2.500,13.500
5.500,6.500
7.000,5.500
7.000,7.000
4.500,3.500
1.500,129.000
1.000,5.500
1.000,4.000
1.000,5.500
1.000,5.000
1.000,89.500
2.000,5.000
3.500,4.000
4.000,5.000
4.000,5.000
3.000,5.500
2.000,5.000
1.500,5.000
2.000,4.500
5.000,6.500
7.000,11.000
4.000,7.500
1.000,8.000
1.000,5.000
1.000,5.000
1.000,5.000
3.000,5.000
4.000,5.000
3.000,5.000
2.500,5.000
1.500,8.000
1.000,6.000
1.000,7.000
1.000,5.000
1.500,11.500
2.000,8.500
1.500,15.000
1.000,8.000
1.000,7.000
1.000,6.000
1.000,6.500
1.000,21.000
1.500,13.000
2.000,20.000
3.000,5.000
4.000,6.000
4.000,6.000
3.000,6.500
2.000,6.000
2.000,5.000
2.000,5.000
1.500,5.500
1.000,5.500
1.000,7.000
1.000,6.500
1.000,7.500
4.000,5.000
4.000,5.000
3.933,81.000
5.000,9.500
4.000,95.000
4.667,10.500
5.000,54.000
3.000,5.500
2.286,36.000
4.556,60.000
5.750,64.000
3.400,32.500
4.667,10.000
4.500,25.000
3.500,5.000
3.250,15.000
3.600,20.500
3.500,5.500
2.500,7.000
1.500,17.000
3.063,94.500
4.333,10.000
3.000,7.500
3.125,36.500
7.800,27.000
6.667,7.500
4.500,129.500
4.667,40.000
4.500,11.000
3.000,8.000
2.000,4.000
1.500,11.500
5.333,7.000
6.000,156.500
2.000,14.000
1.000,15.000
3.000,5.000
5.250,47.000
9.000,5.000
10.000,10.000
7.000,5.000
3.429,141.500
8.200,19.500
8.000,30.500
9.500,21.000
9.429,54.000
10.000,9.500
10.000,10.000
10.000,5.000
10.000,22.500
10.000,8.500
7.250,24.500
10.000,19.500
1.500,59.500
1.600,39.500
2.667,16.500
3.000,6.000
2.000,8.000
1.538,92.500
3.000,17.000
3.667,22.000
3.000,21.000
3.000,27.000
9.909,97.000
8.500,9.500
5.000,76.000
8.250,25.000
10.000,9.000
5.333,21.500
4.500,6.000
1.800,71.500
5.500,125.500
9.909,61.500
10.000,8.500
8.000,34.000
8.333,42.000
